customer_id,customer_segment,contract_type,region,tenure_months,monthly_revenue,support_tickets_last_90_days,late_payments_last_12_months,product_usage_score,satisfaction_score,last_login_days_ago,discount_percent,churn_probability,churned,annual_revenue,customer_lifetime_value,revenue_at_risk,usage_risk_flag,satisfaction_risk_flag,login_risk_flag,support_risk_flag,payment_risk_flag,total_risk_flags,risk_band
3361,Enterprise,Annual,Midwest,27,100.55,3,1,54.68,8.4,16,0,0.08,0,1206.6,2714.85,0,0,0,0,0,0,0,Low Risk
3362,Small Business,Month to Month,West,36,222.89,2,1,53.96,8.5,43,0,0.26,0,2674.68,8024.04,0,0,0,0,0,0,0,Moderate Risk
3363,Small Business,Month to Month,South,35,125.1,2,0,67.42,5.6,2,0,0.41000000000000003,1,1501.2,4378.5,1501.2,0,1,0,0,0,1,High Risk
3364,Mid Market,Month to Month,South,56,250.44,1,1,91.97,7.1,4,0,0.2,0,3005.28,14024.64,0,0,0,0,0,0,0,Moderate Risk
3365,Small Business,Annual,South,57,198.28,4,0,49.73,7.3,9,10,0.12,0,2379.36,11301.96,0,0,0,0,1,0,1,Low Risk
3366,Mid Market,Month to Month,Northeast,48,25,1,2,51.44,7.2,56,0,0.32,0,300,1200,0,0,0,1,0,0,1,Moderate Risk
3367,Mid Market,Annual,Midwest,25,269.64,2,0,91.97,4.7,30,0,0.22999999999999998,0,3235.68,6741,0,0,1,0,0,0,1,Moderate Risk
3368,Mid Market,Month to Month,Midwest,8,183.02,5,2,78.98,9.1,108,10,0.6,1,2196.24,1464.16,2196.24,0,0,1,1,0,2,Critical Risk
3369,Mid Market,Annual,West,31,160.34,2,1,66,7.3,78,0,0.2,0,1924.08,4970.54,0,0,0,1,0,0,1,Moderate Risk
3370,Mid Market,Month to Month,Northeast,35,77.96,2,0,40.65,10,114,5,0.54,0,935.52,2728.6,0,1,0,1,0,0,2,High Risk
3371,Consumer,Month to Month,South,35,202.8,2,2,54.52,3.6,83,5,0.53,0,2433.6,7098,0,0,1,1,0,0,2,High Risk
3372,Mid Market,Two Year,Midwest,64,147.97,2,0,37.85,9,118,0,0.21999999999999997,0,1775.64,9470.08,0,1,0,1,0,0,2,Moderate Risk
3373,Mid Market,Month to Month,West,44,157.42,4,1,67.21,9.3,22,15,0.3,0,1889.04,6926.48,0,0,0,0,1,0,1,Moderate Risk
3374,Mid Market,Annual,Northeast,30,143.58,3,0,77.22,8.1,89,5,0.2,0,1722.96,4307.4,0,0,0,1,0,0,1,Moderate Risk
3375,Enterprise,Month to Month,Midwest,26,254.04,0,1,55.53,7.3,110,5,0.38,0,3048.48,6605.04,0,0,0,1,0,0,1,Moderate Risk
3376,Small Business,Month to Month,South,25,203.08,2,0,87.72,8.2,79,10,0.38,1,2436.96,5077,2436.96,0,0,1,0,0,1,Moderate Risk
3377,Consumer,Annual,West,59,301.95,5,2,69.98,10,18,0,0.12,1,3623.4,17815.05,3623.4,0,0,0,1,0,1,Low Risk
3378,Small Business,Two Year,South,65,339.87,2,1,50.03,8.6,104,10,0.06000000000000001,0,4078.44,22091.55,0,0,0,1,0,0,1,Low Risk
3379,Consumer,Annual,Northeast,16,222.14,1,0,91.41,9.2,117,5,0.2,0,2665.68,3554.24,0,0,0,1,0,0,1,Moderate Risk
3380,Enterprise,Annual,South,22,182.44,5,0,63.77,5.7,91,0,0.44999999999999996,0,2189.28,4013.68,0,0,1,1,1,0,3,High Risk
3381,Enterprise,Annual,West,17,84.18,1,2,61.17,6.8,5,25,0.08,0,1010.16,1431.06,0,0,0,0,0,0,0,Low Risk
3382,Consumer,Month to Month,South,40,152.08,0,1,99.06,7.8,17,10,0.2,1,1824.96,6083.2,1824.96,0,0,0,0,0,0,Moderate Risk
3383,Mid Market,Month to Month,South,39,238.16,2,2,57.33,9.5,55,25,0.32,1,2857.92,9288.24,2857.92,0,0,1,0,0,1,Moderate Risk
3384,Small Business,Month to Month,South,33,221.6,0,0,36.56,6.8,49,5,0.54,1,2659.2,7312.8,2659.2,1,0,1,0,0,2,High Risk
3385,Mid Market,Month to Month,West,64,255.25,2,1,51.31,10,79,0,0.32,0,3063,16336,0,0,0,1,0,0,1,Moderate Risk
3386,Mid Market,Annual,South,59,153.56,2,1,67.86,7.6,103,25,0.14,0,1842.72,9060.04,0,0,0,1,0,0,1,Low Risk
3387,Consumer,Month to Month,Northeast,66,198.38,5,0,69.59,7.9,99,0,0.42,0,2380.56,13093.08,0,0,0,1,1,0,2,High Risk
3388,Enterprise,Annual,South,42,221.39,4,1,61.86,8.4,103,0,0.24,1,2656.68,9298.38,2656.68,0,0,1,1,0,2,Moderate Risk
3389,Consumer,Month to Month,South,38,115.48,1,2,62.81,9.3,38,25,0.2,1,1385.76,4388.24,1385.76,0,0,0,0,0,0,Moderate Risk
3390,Mid Market,Month to Month,West,15,190.31,1,1,56.82,4.8,11,0,0.41000000000000003,0,2283.72,2854.65,0,0,1,0,0,0,1,High Risk
3391,Mid Market,Annual,Midwest,59,157.42,2,0,70.54,5.4,34,15,0.16999999999999998,1,1889.04,9287.78,1889.04,0,1,0,0,0,1,Low Risk
3392,Consumer,Month to Month,South,19,206.89,2,2,48.04,6.7,79,0,0.38,0,2482.68,3930.91,0,0,0,1,0,0,1,Moderate Risk
3393,Mid Market,Month to Month,Northeast,1,170.61,1,0,56.26,8.1,89,25,0.5,1,2047.32,170.61,2047.32,0,0,1,0,0,1,High Risk
3394,Small Business,Month to Month,West,26,125.08,2,1,65.97,8.7,74,5,0.38,0,1500.96,3252.08,0,0,0,1,0,0,1,Moderate Risk
3395,Consumer,Month to Month,Northeast,15,90.14,2,2,55.88,9.8,118,0,0.38,1,1081.68,1352.1,1081.68,0,0,1,0,0,1,Moderate Risk
3396,Small Business,Annual,West,25,201.97,1,0,38.44,6.7,94,5,0.36,0,2423.64,5049.25,0,1,0,1,0,0,2,Moderate Risk
3397,Consumer,Annual,South,29,209.07,2,1,39.64,5.3,65,15,0.51,0,2508.84,6063.03,0,1,1,1,0,0,3,High Risk
3398,Enterprise,Annual,West,50,213.23,0,0,93.81,5.7,120,10,0.29,1,2558.76,10661.5,2558.76,0,1,1,0,0,2,Moderate Risk
3399,Small Business,Month to Month,South,47,121.4,1,0,56.79,8.8,83,0,0.32,0,1456.8,5705.8,0,0,0,1,0,0,1,Moderate Risk
3400,Mid Market,Two Year,Midwest,37,209.02,4,0,67.65,6,69,15,0.15999999999999998,0,2508.24,7733.74,0,0,0,1,1,0,2,Low Risk
3401,Consumer,Two Year,West,57,75.79,4,1,35.59,6.3,27,5,0.19999999999999996,0,909.48,4320.03,0,1,0,0,1,0,2,Low Risk
3402,Consumer,Annual,Midwest,1,160.4,1,2,26.96,5.1,28,5,0.51,1,1924.8,160.4,1924.8,1,1,0,0,0,2,High Risk
3403,Mid Market,Annual,South,9,128.11,3,1,54.89,8.3,89,10,0.32,1,1537.32,1152.99,1537.32,0,0,1,0,0,1,Moderate Risk
3404,Small Business,Annual,Northeast,19,185.95,3,0,50.71,7.6,0,15,0.08,0,2231.4,3533.05,0,0,0,0,0,0,0,Low Risk
3405,Small Business,Annual,Northeast,50,207.99,1,3,55.06,9.9,72,20,0.22000000000000003,0,2495.88,10399.5,0,0,0,1,0,1,2,Moderate Risk
3406,Mid Market,Annual,Northeast,32,184.64,2,2,41.96,5.8,89,5,0.51,0,2215.68,5908.48,0,1,1,1,0,0,3,High Risk
3407,Consumer,Annual,Northeast,24,211.86,1,1,84.68,3.9,111,0,0.35,0,2542.32,5084.64,0,0,1,1,0,0,2,Moderate Risk
3408,Enterprise,Annual,Midwest,16,200.82,2,1,71.09,8.1,54,15,0.2,0,2409.84,3213.12,0,0,0,1,0,0,1,Moderate Risk
3409,Mid Market,Month to Month,West,19,125.28,1,2,69.89,7,82,0,0.38,0,1503.36,2380.32,0,0,0,1,0,0,1,Moderate Risk
3410,Small Business,Month to Month,West,12,163.9,4,2,17.41,7.9,100,15,0.64,0,1966.8,1966.8,0,1,0,1,1,0,3,Critical Risk
3411,Enterprise,Month to Month,South,65,210.64,3,0,33.93,6.4,93,20,0.48000000000000004,1,2527.68,13691.6,2527.68,1,0,1,0,0,2,High Risk
3412,Consumer,Annual,Midwest,37,81.1,3,0,44.82,5.8,99,20,0.45,0,973.2,3000.7,0,1,1,1,0,0,3,High Risk
3413,Consumer,Annual,Northeast,26,159.61,2,1,39.91,10,37,0,0.24,0,1915.32,4149.86,0,1,0,0,0,0,1,Moderate Risk
3414,Small Business,Annual,South,24,117.31,3,0,100,6,22,15,0.08,0,1407.72,2815.44,0,0,0,0,0,0,0,Low Risk
3415,Consumer,Month to Month,South,54,228.86,4,2,39.63,5.1,50,0,0.73,1,2746.32,12358.44,2746.32,1,1,1,1,0,4,Critical Risk
3416,Small Business,Month to Month,West,44,176.37,0,1,37.19,6.7,12,0,0.36000000000000004,0,2116.44,7760.28,0,1,0,0,0,0,1,Moderate Risk
3417,Mid Market,Annual,West,20,135.61,2,0,51.89,4.9,38,15,0.22999999999999998,0,1627.32,2712.2,0,0,1,0,0,0,1,Moderate Risk
3418,Consumer,Month to Month,West,28,225.45,3,0,72.78,10,63,15,0.38,0,2705.4,6312.6,0,0,0,1,0,0,1,Moderate Risk
3419,Mid Market,Month to Month,West,68,148.92,4,1,89.67,7.4,78,0,0.42,0,1787.04,10126.56,0,0,0,1,1,0,2,High Risk
3420,Consumer,Month to Month,South,63,178.69,1,1,80.48,7.5,93,10,0.32,1,2144.28,11257.47,2144.28,0,0,1,0,0,1,Moderate Risk
3421,Small Business,Annual,Northeast,41,165.94,4,1,26.7,5.9,118,15,0.55,1,1991.28,6803.54,1991.28,1,1,1,1,0,4,High Risk
3422,Small Business,Month to Month,West,39,112.04,3,0,77.78,4.4,78,0,0.47000000000000003,1,1344.48,4369.56,1344.48,0,1,1,0,0,2,High Risk
3423,Small Business,Month to Month,South,59,182,1,0,71.08,9.3,97,25,0.32,0,2184,10738,0,0,0,1,0,0,1,Moderate Risk
3424,Small Business,Annual,Midwest,50,160.41,1,0,75.68,9.6,69,25,0.14,0,1924.92,8020.5,0,0,0,1,0,0,1,Low Risk
3425,Enterprise,Annual,West,1,228.74,5,0,78.95,8.8,16,0,0.30000000000000004,0,2744.88,228.74,0,0,0,0,1,0,1,Moderate Risk
3426,Small Business,Month to Month,West,71,192.81,4,2,42.16,8.8,29,5,0.46,0,2313.72,13689.51,0,1,0,0,1,0,2,High Risk
3427,Mid Market,Month to Month,South,44,180.08,0,1,51.2,5.7,11,10,0.35000000000000003,1,2160.96,7923.52,2160.96,0,1,0,0,0,1,Moderate Risk
3428,Consumer,Month to Month,Northeast,32,139.6,4,1,84.68,8.1,53,0,0.48,0,1675.2,4467.2,0,0,0,1,1,0,2,High Risk
3429,Enterprise,Annual,South,45,283.14,2,1,100,5.4,23,5,0.16999999999999998,1,3397.68,12741.3,3397.68,0,1,0,0,0,1,Low Risk
3430,Consumer,Month to Month,Northeast,28,160.73,3,1,63.59,5.1,101,5,0.53,0,1928.76,4500.44,0,0,1,1,0,0,2,High Risk
3431,Enterprise,Month to Month,West,34,74.85,3,1,91.6,6.6,81,0,0.38,0,898.2,2544.9,0,0,0,1,0,0,1,Moderate Risk
3432,Small Business,Annual,West,4,238.96,2,4,91.33,9.5,52,15,0.4,0,2867.52,955.84,0,0,0,1,0,1,2,High Risk
3433,Mid Market,Annual,Midwest,65,188.87,3,1,47.77,5.2,52,5,0.29,0,2266.44,12276.55,0,0,1,1,0,0,2,Moderate Risk
3434,Small Business,Month to Month,West,18,321.95,3,1,56.91,6.1,3,10,0.26,1,3863.4,5795.1,3863.4,0,0,0,0,0,0,Moderate Risk
3435,Small Business,Month to Month,West,33,165.78,2,3,60.23,5.1,50,10,0.61,0,1989.36,5470.74,0,0,1,1,0,1,3,Critical Risk
3436,Consumer,Month to Month,Midwest,4,264.63,1,2,41.63,4,90,0,0.81,1,3175.56,1058.52,3175.56,1,1,1,0,0,3,Critical Risk
3437,Small Business,Month to Month,Northeast,12,132.18,2,1,61.63,7.6,92,0,0.38,0,1586.16,1586.16,0,0,0,1,0,0,1,Moderate Risk
3438,Enterprise,Month to Month,South,12,109.5,3,1,69.73,8.5,85,25,0.38,1,1314,1314,1314,0,0,1,0,0,1,Moderate Risk
3439,Mid Market,Month to Month,West,68,266.85,2,0,100,5.8,48,20,0.47000000000000003,1,3202.2,18145.8,3202.2,0,1,1,0,0,2,High Risk
3440,Small Business,Month to Month,West,72,187.92,2,2,50.23,7.9,113,15,0.32,0,2255.04,13530.24,0,0,0,1,0,0,1,Moderate Risk
3441,Small Business,Month to Month,South,19,68.44,1,2,60.62,7.8,84,20,0.38,0,821.28,1300.36,0,0,0,1,0,0,1,Moderate Risk
3442,Mid Market,Annual,West,36,146.97,2,0,46.2,8.6,33,5,0.08,0,1763.64,5290.92,0,0,0,0,0,0,0,Low Risk
3443,Enterprise,Annual,Northeast,6,154.23,1,1,65.35,5.4,55,10,0.47,0,1850.76,925.38,0,0,1,1,0,0,2,High Risk
3444,Consumer,Two Year,South,32,254.28,0,1,71.1,7.7,22,10,0.02,0,3051.36,8136.96,0,0,0,0,0,0,0,Low Risk
3445,Enterprise,Month to Month,South,24,211.49,2,3,92.22,6.9,24,10,0.34,0,2537.88,5075.76,0,0,0,0,0,1,1,Moderate Risk
3446,Enterprise,Month to Month,Midwest,49,100.61,1,0,30.21,4.1,120,5,0.6300000000000001,0,1207.32,4929.89,0,1,1,1,0,0,3,Critical Risk
3447,Mid Market,Annual,South,62,116.69,1,1,63.55,8.3,93,20,0.14,0,1400.28,7234.78,0,0,0,1,0,0,1,Low Risk
3448,Small Business,Two Year,Midwest,67,221.51,4,0,63.51,9.8,31,10,0.039999999999999994,0,2658.12,14841.17,0,0,0,0,1,0,1,Low Risk
3449,Small Business,Annual,South,68,262.13,2,3,78.92,8.4,95,0,0.22000000000000003,1,3145.56,17824.84,3145.56,0,0,1,0,1,2,Moderate Risk
3450,Mid Market,Annual,Northeast,71,209.3,3,2,76.89,7.2,24,5,0.020000000000000004,0,2511.6,14860.3,0,0,0,0,0,0,0,Low Risk
3451,Small Business,Month to Month,South,51,48.6,1,3,52.93,8.1,38,0,0.28,0,583.2,2478.6,0,0,0,0,0,1,1,Moderate Risk
3452,Consumer,Month to Month,West,28,234.84,3,0,69.88,8.2,74,15,0.38,0,2818.08,6575.52,0,0,0,1,0,0,1,Moderate Risk
3453,Small Business,Annual,Northeast,67,249.01,0,0,72.95,7.7,91,25,0.14,0,2988.12,16683.67,0,0,0,1,0,0,1,Low Risk
3454,Enterprise,Annual,West,15,163.25,6,2,59.96,6.4,62,5,0.3,0,1959,2448.75,0,0,0,1,1,0,2,Moderate Risk
3455,Mid Market,Month to Month,Northeast,62,267.45,1,1,74.73,6.1,80,0,0.32,1,3209.4,16581.9,3209.4,0,0,1,0,0,1,Moderate Risk
3456,Enterprise,Month to Month,Midwest,25,242.78,3,2,75.34,5.3,115,10,0.53,0,2913.36,6069.5,0,0,1,1,0,0,2,High Risk
3457,Consumer,Month to Month,West,67,28.54,3,1,88.3,8.6,99,0,0.32,0,342.48,1912.18,0,0,0,1,0,0,1,Moderate Risk
3458,Small Business,Two Year,Northeast,13,179,4,1,81.53,9.2,17,15,0.09999999999999999,1,2148,2327,2148,0,0,0,1,0,1,Low Risk
3459,Small Business,Annual,Northeast,6,148.21,3,2,43.08,5.1,41,10,0.51,0,1778.52,889.26,0,1,1,0,0,0,2,High Risk
3460,Enterprise,Annual,South,18,25,3,1,67.64,5.7,89,5,0.35,0,300,450,0,0,1,1,0,0,2,Moderate Risk
3461,Small Business,Two Year,Northeast,69,148.5,1,2,87.75,7.2,2,5,0.02,0,1782,10246.5,0,0,0,0,0,0,0,Low Risk
3462,Consumer,Two Year,Northeast,66,245.64,2,3,91.22,4.8,73,5,0.29,0,2947.68,16212.24,0,0,1,1,0,1,3,Moderate Risk
3463,Mid Market,Month to Month,South,21,176.97,5,0,66.33,4.6,31,5,0.51,0,2123.64,3716.37,0,0,1,0,1,0,2,High Risk
3464,Small Business,Month to Month,Midwest,16,199.38,3,1,97.72,6.8,41,10,0.26,1,2392.56,3190.08,2392.56,0,0,0,0,0,0,Moderate Risk
3465,Small Business,Annual,West,67,185.43,3,0,100,7.1,45,0,0.020000000000000004,0,2225.16,12423.81,0,0,0,0,0,0,0,Low Risk
3466,Small Business,Month to Month,South,32,283.45,0,0,82.2,7.8,89,20,0.38,0,3401.4,9070.4,0,0,0,1,0,0,1,Moderate Risk
3467,Small Business,Annual,Northeast,30,216.6,1,1,60.98,6.5,34,10,0.08,0,2599.2,6498,0,0,0,0,0,0,0,Low Risk
3468,Consumer,Month to Month,South,32,196.55,2,3,56.06,6.6,9,0,0.34,0,2358.6,6289.6,0,0,0,0,0,1,1,Moderate Risk
3469,Small Business,Annual,West,54,207.77,3,1,90.99,7.3,116,0,0.14,0,2493.24,11219.58,0,0,0,1,0,0,1,Low Risk
3470,Consumer,Annual,South,55,182.7,1,1,66.98,5.8,23,0,0.16999999999999998,0,2192.4,10048.5,0,0,1,0,0,0,1,Low Risk
3471,Mid Market,Month to Month,West,68,208.12,3,2,66.73,4.6,40,10,0.35000000000000003,0,2497.44,14152.16,0,0,1,0,0,0,1,Moderate Risk
3472,Consumer,Annual,South,33,124.07,2,1,47.26,5.9,31,10,0.22999999999999998,0,1488.84,4094.31,0,0,1,0,0,0,1,Moderate Risk
3473,Small Business,Annual,South,33,204.78,4,2,40.27,7.7,2,5,0.33999999999999997,1,2457.36,6757.74,2457.36,1,0,0,1,0,2,Moderate Risk
3474,Consumer,Month to Month,West,21,143.29,4,0,72.38,6.3,120,0,0.48,0,1719.48,3009.09,0,0,0,1,1,0,2,High Risk
3475,Enterprise,Month to Month,South,70,110.84,6,1,54.27,6.6,116,0,0.42,0,1330.08,7758.8,0,0,0,1,1,0,2,High Risk
3476,Mid Market,Two Year,West,69,244.72,4,3,74.93,2.4,10,5,0.27,0,2936.64,16885.68,0,0,1,0,1,1,3,Moderate Risk
3477,Enterprise,Month to Month,Northeast,2,191.2,2,1,64.2,9.8,36,5,0.38,1,2294.4,382.4,2294.4,0,0,0,0,0,0,Moderate Risk
3478,Mid Market,Two Year,West,46,169.08,2,2,48.12,7.9,37,25,0.02,0,2028.96,7777.68,0,0,0,0,0,0,0,Low Risk
3479,Mid Market,Month to Month,Northeast,65,172.34,0,1,90.7,7.3,20,0,0.2,0,2068.08,11202.1,0,0,0,0,0,0,0,Moderate Risk
3480,Consumer,Month to Month,Northeast,33,62.79,2,1,66.11,5.8,17,10,0.41000000000000003,1,753.48,2072.07,753.48,0,1,0,0,0,1,High Risk
3481,Small Business,Month to Month,West,35,243.97,2,2,47.45,10,116,0,0.38,1,2927.64,8538.95,2927.64,0,0,1,0,0,1,Moderate Risk
3482,Small Business,Month to Month,Midwest,43,174.47,4,1,42.02,8.9,41,10,0.46,0,2093.64,7502.21,0,1,0,0,1,0,2,High Risk
3483,Enterprise,Month to Month,West,42,319.7,2,0,74.61,5.1,110,10,0.47000000000000003,1,3836.4,13427.4,3836.4,0,1,1,0,0,2,High Risk
3484,Consumer,Month to Month,Midwest,3,36.59,0,1,72.48,5.1,103,20,0.65,1,439.08,109.77,439.08,0,1,1,0,0,2,Critical Risk
3485,Small Business,Month to Month,South,56,214.52,3,0,82.33,5.1,101,20,0.47000000000000003,1,2574.24,12013.12,2574.24,0,1,1,0,0,2,High Risk
3486,Mid Market,Two Year,Northeast,31,123.39,2,0,88.78,6.5,83,0,0.12000000000000001,0,1480.68,3825.09,0,0,0,1,0,0,1,Low Risk
3487,Small Business,Month to Month,West,39,214.15,2,1,87.07,6,55,15,0.32,0,2569.8,8351.85,0,0,0,1,0,0,1,Moderate Risk
3488,Consumer,Two Year,Midwest,16,187.49,5,5,78,9.8,72,0,0.3,0,2249.88,2999.84,0,0,0,1,1,1,3,Moderate Risk
3489,Mid Market,Annual,South,19,146.96,1,2,83.24,7.8,28,15,0.08,0,1763.52,2792.24,0,0,0,0,0,0,0,Low Risk
3490,Mid Market,Month to Month,Midwest,37,187.79,2,1,32.53,8.7,110,10,0.48000000000000004,1,2253.48,6948.23,2253.48,1,0,1,0,0,2,High Risk
3491,Small Business,Month to Month,South,40,187.73,2,2,64.97,10,51,0,0.32,0,2252.76,7509.2,0,0,0,1,0,0,1,Moderate Risk
3492,Consumer,Two Year,South,44,213.14,6,1,98.99,6.7,9,0,0.039999999999999994,0,2557.68,9378.16,0,0,0,0,1,0,1,Low Risk
3493,Mid Market,Month to Month,South,1,173.22,0,0,60.93,8.4,68,0,0.5,0,2078.64,173.22,0,0,0,1,0,0,1,High Risk
3494,Mid Market,Annual,Northeast,16,192.58,3,0,76.23,7.9,112,15,0.2,0,2310.96,3081.28,0,0,0,1,0,0,1,Moderate Risk
3495,Small Business,Annual,Northeast,49,261.43,1,0,93.03,6.9,57,15,0.14,1,3137.16,12810.07,3137.16,0,0,1,0,0,1,Low Risk
3496,Small Business,Month to Month,Midwest,13,225.28,4,1,31.37,7.7,80,5,0.64,0,2703.36,2928.64,0,1,0,1,1,0,3,Critical Risk
3497,Enterprise,Month to Month,South,54,63.07,1,2,83.74,8.7,38,0,0.2,0,756.84,3405.78,0,0,0,0,0,0,0,Moderate Risk
3498,Enterprise,Annual,Midwest,10,129.12,1,2,78.7,9.8,53,10,0.32,0,1549.44,1291.2,0,0,0,1,0,0,1,Moderate Risk
3499,Small Business,Month to Month,West,50,246.19,3,3,56.01,7,103,20,0.4,1,2954.28,12309.5,2954.28,0,0,1,0,1,2,High Risk
3500,Small Business,Annual,South,14,203.06,3,0,44.03,7.8,75,0,0.36,1,2436.72,2842.84,2436.72,1,0,1,0,0,2,Moderate Risk
3501,Small Business,Month to Month,Midwest,5,112.8,2,0,53.98,7.2,59,10,0.5,0,1353.6,564,0,0,0,1,0,0,1,High Risk
3502,Mid Market,Two Year,Northeast,23,258.23,1,1,40.75,6.6,73,15,0.27999999999999997,1,3098.76,5939.29,3098.76,1,0,1,0,0,2,Moderate Risk
3503,Small Business,Month to Month,South,52,265.74,3,0,35.12,10,117,5,0.48000000000000004,1,3188.88,13818.48,3188.88,1,0,1,0,0,2,High Risk
3504,Consumer,Month to Month,South,54,235.7,1,0,100,6.8,56,10,0.32,0,2828.4,12727.8,0,0,0,1,0,0,1,Moderate Risk
3505,Mid Market,Month to Month,West,22,98.97,3,0,86.53,9,56,0,0.38,1,1187.64,2177.34,1187.64,0,0,1,0,0,1,Moderate Risk
3506,Small Business,Annual,South,27,264.88,0,0,74.78,6.5,22,0,0.08,0,3178.56,7151.76,0,0,0,0,0,0,0,Low Risk
3507,Consumer,Two Year,Midwest,33,133.01,2,4,82.76,8,4,5,0.08,0,1596.12,4389.33,0,0,0,0,0,1,1,Low Risk
3508,Small Business,Month to Month,West,49,331.6,1,0,37.69,7.5,107,0,0.48000000000000004,1,3979.2,16248.4,3979.2,1,0,1,0,0,2,High Risk
3509,Small Business,Month to Month,South,24,129.89,3,2,57.36,8.3,105,0,0.38,0,1558.68,3117.36,0,0,0,1,0,0,1,Moderate Risk
3510,Mid Market,Month to Month,South,32,165.5,4,0,85.72,6.7,47,0,0.48,0,1986,5296,0,0,0,1,1,0,2,High Risk
3511,Mid Market,Month to Month,South,57,186.13,0,2,55.86,6.8,74,0,0.32,0,2233.56,10609.41,0,0,0,1,0,0,1,Moderate Risk
3512,Consumer,Annual,Northeast,64,194.97,1,1,62.92,5.5,85,0,0.29,0,2339.64,12478.08,0,0,1,1,0,0,2,Moderate Risk
3513,Small Business,Annual,Northeast,49,138.03,3,2,86.52,10,97,10,0.14,0,1656.36,6763.47,0,0,0,1,0,0,1,Low Risk
3514,Enterprise,Annual,South,16,216.18,3,0,73.2,8.7,5,0,0.08,0,2594.16,3458.88,0,0,0,0,0,0,0,Low Risk
3515,Small Business,Month to Month,Northeast,66,140.33,5,0,57.29,8.8,56,10,0.42,0,1683.96,9261.78,0,0,0,1,1,0,2,High Risk
3516,Small Business,Annual,West,30,183.61,3,4,63.87,6.8,4,10,0.16,0,2203.32,5508.3,0,0,0,0,0,1,1,Low Risk
3517,Consumer,Month to Month,Midwest,63,177.54,1,1,36.91,9.5,39,5,0.36000000000000004,0,2130.48,11185.02,0,1,0,0,0,0,1,Moderate Risk
3518,Mid Market,Two Year,Northeast,69,192.5,3,1,83.12,10,29,0,0.02,0,2310,13282.5,0,0,0,0,0,0,0,Low Risk
3519,Small Business,Annual,South,58,240.2,4,1,68.14,5.2,56,10,0.38999999999999996,0,2882.4,13931.6,0,0,1,1,1,0,3,Moderate Risk
3520,Enterprise,Two Year,Midwest,70,176.44,5,0,59.89,6.6,62,15,0.15999999999999998,0,2117.28,12350.8,0,0,0,1,1,0,2,Low Risk
3521,Consumer,Two Year,Midwest,12,99.1,2,2,52.43,6.1,74,10,0.12000000000000001,0,1189.2,1189.2,0,0,0,1,0,0,1,Low Risk
3522,Mid Market,Annual,West,40,202.75,2,0,64.27,10,16,5,0.020000000000000004,0,2433,8110,0,0,0,0,0,0,0,Low Risk
3523,Small Business,Month to Month,West,65,109.13,2,1,81.11,5.7,7,10,0.35000000000000003,0,1309.56,7093.45,0,0,1,0,0,0,1,Moderate Risk
3524,Mid Market,Annual,South,34,80.17,3,0,74.71,8.2,0,0,0.08,1,962.04,2725.78,962.04,0,0,0,0,0,0,Low Risk
3525,Enterprise,Annual,South,35,215.06,2,1,79.6,6.9,108,0,0.2,1,2580.72,7527.1,2580.72,0,0,1,0,0,1,Moderate Risk
3526,Small Business,Month to Month,Midwest,38,257.63,5,0,59.57,8.1,51,20,0.42,1,3091.56,9789.94,3091.56,0,0,1,1,0,2,High Risk
3527,Consumer,Two Year,West,52,290.82,0,1,68.04,5.1,100,0,0.20999999999999996,0,3489.84,15122.64,0,0,1,1,0,0,2,Moderate Risk
3528,Mid Market,Month to Month,South,9,146.29,3,2,87.85,7.4,24,0,0.38,0,1755.48,1316.61,0,0,0,0,0,0,0,Moderate Risk
3529,Consumer,Month to Month,Northeast,66,188.77,1,2,51.07,7.8,25,0,0.2,1,2265.24,12458.82,2265.24,0,0,0,0,0,0,Moderate Risk
3530,Small Business,Month to Month,Midwest,65,233.48,4,3,100,7.6,69,0,0.5,1,2801.76,15176.2,2801.76,0,0,1,1,1,3,High Risk
3531,Small Business,Two Year,South,4,355.13,5,0,59.78,7.6,5,0,0.22000000000000003,0,4261.56,1420.52,0,0,0,0,1,0,1,Moderate Risk
3532,Enterprise,Annual,West,51,244.88,0,1,47.36,9.4,104,0,0.14,0,2938.56,12488.88,0,0,0,1,0,0,1,Low Risk
3533,Mid Market,Two Year,West,34,54.15,2,0,99.1,7,116,5,0.12000000000000001,0,649.8,1841.1,0,0,0,1,0,0,1,Low Risk
3534,Small Business,Annual,South,11,271.58,1,0,43.8,4.3,18,5,0.51,0,3258.96,2987.38,0,1,1,0,0,0,2,High Risk
3535,Enterprise,Annual,West,71,198.65,1,2,78.04,9.1,11,5,0.020000000000000004,0,2383.8,14104.15,0,0,0,0,0,0,0,Low Risk
3536,Enterprise,Month to Month,Midwest,29,281.5,1,2,83.36,9,17,20,0.26,1,3378,8163.5,3378,0,0,0,0,0,0,Moderate Risk
3537,Small Business,Annual,West,16,195.18,1,2,58.67,7.1,67,10,0.2,0,2342.16,3122.88,0,0,0,1,0,0,1,Moderate Risk
3538,Consumer,Annual,West,1,298.58,0,1,70.14,4.8,45,15,0.35,0,3582.96,298.58,0,0,1,0,0,0,1,Moderate Risk
3539,Enterprise,Month to Month,South,67,183.53,2,1,78.58,6.4,70,0,0.32,0,2202.36,12296.51,0,0,0,1,0,0,1,Moderate Risk
