applicant_id,age,annual_income,credit_score,loan_amount,employment_length_years,existing_debt,number_of_open_accounts,missed_payments_last_12_months,credit_utilization,loan_purpose,home_ownership,debt_to_income_ratio,loan_to_income_ratio,credit_score_band,income_band,default_probability,defaulted,loan_value_at_risk,dti_risk_flag,utilization_risk_flag,missed_payment_risk_flag,low_credit_score_flag,high_loan_to_income_flag,total_risk_flags,risk_band,approval_recommendation
2652,31,123829.24,720,27636.49,17,0,11,1,0.278,Home Improvement,Own,0,0.223,Good,120K Plus,0.01,1,27636.49,0,0,0,0,0,0,Low Risk,Approve
2653,35,60230.75,799,12313.98,2,23037.53,2,0,0.652,Debt Consolidation,Rent,0.382,0.204,Very Good,40K to 75K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
2654,49,85074.67,673,23325.97,14,38599.81,1,0,0.4,Debt Consolidation,Mortgage,0.454,0.274,Good,75K to 120K,0.14,0,0,1,0,0,0,0,1,Low Risk,Approve
2655,72,108096.94,673,28679.36,10,43441.87,10,1,0.286,Medical,Mortgage,0.402,0.265,Good,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
2656,21,35783.43,702,24603.57,30,29165.3,3,2,0.596,Small Business,Rent,0.815,0.688,Good,Under 40K,0.52,1,24603.57,1,0,1,0,1,3,Critical Risk,Decline or Require Strong Mitigation
2657,38,45717.27,611,35243.07,23,26872.69,12,0,0.46,Debt Consolidation,Rent,0.588,0.771,Fair,40K to 75K,0.43000000000000005,1,35243.07,1,0,0,1,1,3,High Risk,High Risk Review
2658,52,111405,643,28691.64,18,31609.46,7,1,0.765,Debt Consolidation,Rent,0.284,0.258,Fair,75K to 120K,0.31000000000000005,1,28691.64,0,1,0,1,0,2,High Risk,High Risk Review
2659,64,70503.36,800,23897.18,27,0,13,0,0.346,Debt Consolidation,Rent,0,0.339,Excellent,40K to 75K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
2660,25,83431.24,686,20794.69,13,7443.77,2,1,0.524,Small Business,Own,0.089,0.249,Good,75K to 120K,0.04000000000000001,0,0,0,0,0,0,0,0,Low Risk,Approve
2661,28,32151.4,756,25129.41,4,2578.67,7,0,0.348,Debt Consolidation,Own,0.08,0.782,Very Good,Under 40K,0.030000000000000013,0,0,0,0,0,0,1,1,Low Risk,Approve
2662,40,113284.07,650,20614.63,20,34422.92,8,2,0.44,Medical,Mortgage,0.304,0.182,Fair,75K to 120K,0.30000000000000004,0,0,0,0,1,1,0,2,High Risk,High Risk Review
2663,30,99325.87,674,25504.62,30,0,11,0,0.658,Home Improvement,Rent,0,0.257,Good,75K to 120K,0.049999999999999996,0,0,0,0,0,0,0,0,Low Risk,Approve
2664,38,91759.78,655,3043.12,20,1346.89,16,1,0.413,Auto,Rent,0.015,0.033,Fair,75K to 120K,0.19000000000000003,0,0,0,0,0,1,0,1,Moderate Risk,Approve with Review
2665,37,48048.43,622,26063.97,2,27543.68,6,2,0.723,Debt Consolidation,Mortgage,0.573,0.542,Fair,40K to 75K,0.7000000000000001,1,26063.97,1,1,1,1,1,5,Critical Risk,Decline or Require Strong Mitigation
2666,37,107651.5,677,8747.7,5,21010,9,1,0.106,Medical,Mortgage,0.195,0.081,Good,75K to 120K,0.04,0,0,0,0,0,0,0,0,Low Risk,Approve
2667,49,87902.93,657,15722.49,25,16208.03,14,3,0.106,Auto,Rent,0.184,0.179,Fair,75K to 120K,0.35000000000000003,0,0,0,0,1,1,0,2,High Risk,High Risk Review
2668,21,53468.76,656,21973.49,15,39975.83,14,1,0.347,Debt Consolidation,Own,0.748,0.411,Fair,40K to 75K,0.3500000000000001,0,0,1,0,0,1,1,3,High Risk,High Risk Review
2669,34,90752.71,826,6224,19,10686.86,16,2,0.649,Medical,Own,0.118,0.069,Excellent,75K to 120K,0.05000000000000002,0,0,0,0,1,0,0,1,Low Risk,Approve
2670,61,53763.75,589,21523.98,29,39150.51,2,0,0.276,Small Business,Rent,0.728,0.4,Fair,40K to 75K,0.4000000000000001,1,21523.98,1,0,0,1,0,2,High Risk,High Risk Review
2671,39,58344.81,710,32227.96,9,31019.18,4,0,0.294,Debt Consolidation,Mortgage,0.532,0.552,Good,40K to 75K,0.28,0,0,1,0,0,0,1,2,Moderate Risk,Manual Underwriting Review
2672,46,37170.31,714,32657.29,29,3552.38,12,1,0.123,Auto,Rent,0.096,0.879,Good,Under 40K,0.15,0,0,0,0,0,0,1,1,Moderate Risk,Manual Underwriting Review
2673,69,130146.12,850,32165.13,2,23983.82,8,0,0.763,Personal,Mortgage,0.184,0.247,Excellent,120K Plus,0.08,0,0,0,1,0,0,0,1,Low Risk,Approve
2674,22,82822.31,566,4706.99,2,16687.48,4,0,0.37,Home Improvement,Mortgage,0.201,0.057,Poor,75K to 120K,0.32,1,4706.99,0,0,0,1,0,1,High Risk,High Risk Review
2675,32,90063.52,649,1000,28,20109.22,8,2,0.385,Auto,Rent,0.223,0.011,Fair,75K to 120K,0.35000000000000003,0,0,0,0,1,1,0,2,High Risk,High Risk Review
2676,23,72318.67,830,17181.93,5,24209.54,11,1,0.389,Debt Consolidation,Rent,0.335,0.238,Excellent,40K to 75K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
2677,36,94632.39,643,32650.22,20,12475.45,16,1,0.207,Home Improvement,Rent,0.132,0.345,Fair,75K to 120K,0.19000000000000003,0,0,0,0,0,1,0,1,Moderate Risk,Manual Underwriting Review
2678,45,58439.48,627,59650.56,24,24658.34,17,2,0.305,Debt Consolidation,Mortgage,0.422,1.021,Fair,40K to 75K,0.4000000000000001,0,0,0,0,1,1,1,3,High Risk,High Risk Review
2679,72,122633.63,635,30666.73,12,26491.63,5,1,0.305,Debt Consolidation,Rent,0.216,0.25,Fair,120K Plus,0.19000000000000003,0,0,0,0,0,1,0,1,Moderate Risk,Manual Underwriting Review
2680,64,81152.22,685,25184.88,4,39872.51,8,2,0.707,Debt Consolidation,Own,0.491,0.31,Good,75K to 120K,0.43000000000000005,1,25184.88,1,1,1,0,0,3,High Risk,High Risk Review
2681,40,110822.14,652,7670.46,23,43525.13,13,2,0.674,Debt Consolidation,Rent,0.393,0.069,Fair,75K to 120K,0.35000000000000003,1,7670.46,0,0,1,1,0,2,High Risk,High Risk Review
2682,71,82204.04,638,41842.95,3,24270.53,6,3,0.462,Auto,Mortgage,0.295,0.509,Fair,75K to 120K,0.44000000000000006,1,41842.95,0,0,1,1,1,3,High Risk,High Risk Review
2683,61,45818.51,650,28385.93,16,12414.13,6,1,0.405,Auto,Mortgage,0.271,0.62,Fair,40K to 75K,0.24000000000000002,1,28385.93,0,0,0,1,1,2,Moderate Risk,Approve with Review
2684,22,65053.36,519,21646.42,24,30432,16,0,0.464,Debt Consolidation,Rent,0.468,0.333,Poor,40K to 75K,0.47000000000000003,1,21646.42,1,0,0,1,0,2,High Risk,High Risk Review
2685,51,91259.77,732,31429.38,25,25255.9,12,1,0.474,Home Improvement,Mortgage,0.277,0.344,Good,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
2686,26,64144.96,574,30437.24,21,23913.83,1,0,0.762,Auto,Rent,0.373,0.475,Poor,40K to 75K,0.55,1,30437.24,0,1,0,1,1,3,Critical Risk,Decline or Require Strong Mitigation
2687,70,22787.95,753,12351.11,24,4175.67,3,0,0.747,Debt Consolidation,Rent,0.183,0.542,Very Good,Under 40K,0.18999999999999997,0,0,0,1,0,0,1,2,Moderate Risk,Approve with Review
2688,26,84704.15,801,9900.76,4,15907.57,12,1,0.086,Home Improvement,Rent,0.188,0.117,Excellent,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
2689,48,71457.22,762,24461.06,27,25523.17,11,1,0.531,Debt Consolidation,Rent,0.357,0.342,Very Good,40K to 75K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
2690,33,114031.92,571,49248.94,6,10021.78,15,0,0.212,Personal,Mortgage,0.088,0.432,Poor,75K to 120K,0.42000000000000004,0,0,0,0,0,1,1,2,High Risk,High Risk Review
2691,68,57118.46,724,18718.67,9,37235.68,17,2,0.202,Debt Consolidation,Rent,0.652,0.328,Good,40K to 75K,0.39,0,0,1,0,1,0,0,2,High Risk,High Risk Review
2692,71,88346.56,665,45669.81,2,22944.75,7,1,0.505,Debt Consolidation,Mortgage,0.26,0.517,Fair,75K to 120K,0.28,0,0,0,0,0,1,1,2,Moderate Risk,Manual Underwriting Review
2693,63,82324.19,647,30690.98,26,25262.6,1,1,0.738,Debt Consolidation,Mortgage,0.307,0.373,Fair,75K to 120K,0.26000000000000006,1,30690.98,0,1,0,1,0,2,Moderate Risk,Manual Underwriting Review
2694,42,79114.11,718,32176.43,30,16963.75,13,1,0.244,Auto,Rent,0.214,0.407,Good,75K to 120K,0.15,0,0,0,0,0,0,1,1,Moderate Risk,Manual Underwriting Review
2695,42,66005.01,706,4743.25,28,12251.72,13,1,0.58,Medical,Rent,0.186,0.072,Good,40K to 75K,0.049999999999999996,0,0,0,0,0,0,0,0,Low Risk,Approve
2696,60,83592.59,686,32929.93,24,14067.74,1,1,0.239,Small Business,Mortgage,0.168,0.394,Good,75K to 120K,0.07,1,32929.93,0,0,0,0,0,0,Low Risk,Approve
2697,40,70542.75,613,29927.39,1,9231.64,6,0,0.718,Auto,Mortgage,0.131,0.424,Fair,40K to 75K,0.48000000000000004,1,29927.39,0,1,0,1,1,3,High Risk,High Risk Review
2698,39,148851.09,749,30439.13,8,0,16,0,0.097,Home Improvement,Own,0,0.204,Very Good,120K Plus,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
2699,23,128651.12,669,25020.53,6,4874.99,18,1,0.614,Personal,Own,0.038,0.194,Fair,120K Plus,0.15000000000000002,0,0,0,0,0,1,0,1,Moderate Risk,Approve with Review
2700,32,104391.64,750,30007.15,23,0,5,0,0.551,Personal,Rent,0,0.287,Very Good,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
2701,70,102988.45,633,33475.56,20,4378.87,4,2,0.526,Medical,Own,0.043,0.325,Fair,75K to 120K,0.27,0,0,0,0,1,1,0,2,Moderate Risk,Manual Underwriting Review
2702,60,118938.44,597,16086.86,25,41412.15,7,0,0.399,Debt Consolidation,Mortgage,0.348,0.135,Fair,75K to 120K,0.14,1,16086.86,0,0,0,1,0,1,Low Risk,Approve
2703,22,102054.06,850,24326.41,30,23568.3,8,0,0.456,Small Business,Mortgage,0.231,0.238,Excellent,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
2704,40,132238.84,708,1404.34,13,9525.68,18,0,0.235,Debt Consolidation,Rent,0.072,0.011,Good,120K Plus,0.049999999999999996,0,0,0,0,0,0,0,0,Low Risk,Approve
2705,43,108111.72,821,3983.65,5,31339.19,4,1,0.45,Debt Consolidation,Mortgage,0.29,0.037,Excellent,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
2706,47,50396.41,711,33299.57,0,0,16,1,0.665,Personal,Rent,0,0.661,Good,40K to 75K,0.27,0,0,0,0,0,0,1,1,Moderate Risk,Manual Underwriting Review
2707,35,134769.2,671,24770.76,23,17220.37,17,0,0.644,Debt Consolidation,Rent,0.128,0.184,Good,120K Plus,0.049999999999999996,0,0,0,0,0,0,0,0,Low Risk,Approve
2708,68,45746.54,612,36312.14,18,3535.21,14,1,0.351,Small Business,Mortgage,0.077,0.794,Fair,40K to 75K,0.31000000000000005,0,0,0,0,0,1,1,2,High Risk,High Risk Review
2709,32,98834.46,578,16876.37,10,8679.95,15,0,0.381,Small Business,Mortgage,0.088,0.171,Poor,75K to 120K,0.35000000000000003,1,16876.37,0,0,0,1,0,1,High Risk,High Risk Review
2710,33,45640.77,749,35509.02,14,3088.02,4,2,0.427,Small Business,Mortgage,0.068,0.778,Very Good,40K to 75K,0.25000000000000006,0,0,0,0,1,0,1,2,Moderate Risk,Manual Underwriting Review
2711,67,117203.58,808,16790.07,10,23459.38,10,1,0.236,Personal,Rent,0.2,0.143,Excellent,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
2712,30,75260.32,700,28135.36,25,18755.08,5,0,0.429,Auto,Mortgage,0.249,0.374,Good,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
2713,56,64334.79,683,18702.37,18,15935.56,11,0,0.601,Small Business,Rent,0.248,0.291,Good,40K to 75K,0.12000000000000002,0,0,0,0,0,0,0,0,Low Risk,Approve
2714,57,98194.62,586,15507.88,10,0,13,1,0.625,Auto,Rent,0,0.158,Fair,75K to 120K,0.19000000000000003,0,0,0,0,0,1,0,1,Moderate Risk,Approve with Review
2715,67,96582.56,736,22759.4,13,28502.96,9,1,0.738,Debt Consolidation,Mortgage,0.295,0.236,Good,75K to 120K,0.12,0,0,0,1,0,0,0,1,Low Risk,Approve
2716,30,82294.67,639,14065.71,12,22778.79,1,1,0.334,Debt Consolidation,Mortgage,0.277,0.171,Fair,75K to 120K,0.14,0,0,0,0,0,1,0,1,Low Risk,Approve
2717,42,84790.59,496,28411.31,17,40304.67,1,0,0.733,Debt Consolidation,Mortgage,0.475,0.335,Poor,75K to 120K,0.54,0,0,1,1,0,1,0,3,Critical Risk,Decline or Require Strong Mitigation
2718,35,39055.81,778,10512.69,13,30478.4,18,3,0.24,Debt Consolidation,Rent,0.78,0.269,Very Good,Under 40K,0.27,0,0,1,0,1,0,0,2,Moderate Risk,Approve with Review
2719,31,33751.38,668,33812.93,4,4645.93,17,0,0.723,Debt Consolidation,Mortgage,0.138,1.002,Fair,Under 40K,0.4,1,33812.93,0,1,0,1,1,3,High Risk,High Risk Review
2720,33,125135.15,637,12548.47,0,0,14,0,0.623,Auto,Rent,0,0.1,Fair,120K Plus,0.31,1,12548.47,0,0,0,1,0,1,High Risk,High Risk Review
2721,41,91922.44,547,35039.15,18,29024.73,5,0,0.615,Home Improvement,Mortgage,0.316,0.381,Poor,75K to 120K,0.28,0,0,0,0,0,1,0,1,Moderate Risk,Manual Underwriting Review
2722,29,125013.29,727,28633.86,3,18256.75,17,2,0.659,Home Improvement,Mortgage,0.146,0.229,Good,120K Plus,0.2,0,0,0,0,1,0,0,1,Moderate Risk,Approve with Review
2723,66,59428.4,613,15335.74,17,7180.36,8,1,0.226,Medical,Mortgage,0.121,0.258,Fair,40K to 75K,0.14,1,15335.74,0,0,0,1,0,1,Low Risk,Approve
2724,60,89246.85,675,30988.14,25,29568.47,4,1,0.977,Personal,Own,0.331,0.347,Good,75K to 120K,0.09,0,0,0,1,0,0,0,1,Low Risk,Approve
2725,46,52078.16,737,16496.66,26,20895.49,16,1,0.241,Personal,Mortgage,0.401,0.317,Good,40K to 75K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
2726,44,113520.74,616,19985.34,18,20773.73,3,0,0.317,Home Improvement,Mortgage,0.183,0.176,Fair,75K to 120K,0.14,1,19985.34,0,0,0,1,0,1,Low Risk,Approve
2727,69,55000.04,614,19419.48,13,18652.42,11,1,0.004,Auto,Own,0.339,0.353,Fair,40K to 75K,0.11000000000000001,0,0,0,0,0,1,0,1,Low Risk,Approve
2728,27,118509.88,799,7224.7,9,20999.83,8,0,0.607,Debt Consolidation,Rent,0.177,0.061,Very Good,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
2729,38,109065.3,727,33114.64,20,25882.08,13,1,0.783,Home Improvement,Rent,0.237,0.304,Good,75K to 120K,0.17,0,0,0,1,0,0,0,1,Moderate Risk,Manual Underwriting Review
2730,40,18000,743,45032.93,5,0,4,0,0.495,Personal,Rent,0,2.502,Very Good,Under 40K,0.11,0,0,0,0,0,0,1,1,Low Risk,Approve
2731,59,60562.86,738,23202.67,4,27628.58,1,0,0.566,Personal,Mortgage,0.456,0.383,Good,40K to 75K,0.18000000000000002,0,0,1,0,0,0,0,1,Moderate Risk,Approve with Review
2732,55,133215.29,718,37566.12,19,17584.48,13,0,0.257,Personal,Mortgage,0.132,0.282,Good,120K Plus,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
2733,32,75936.4,739,20097.38,8,41486.85,17,0,0.417,Auto,Own,0.546,0.265,Good,75K to 120K,0.15000000000000002,0,0,1,0,0,0,0,1,Moderate Risk,Approve with Review
2734,58,62716.99,842,30736.99,18,32760.92,4,2,0.743,Debt Consolidation,Rent,0.522,0.49,Excellent,40K to 75K,0.49000000000000016,0,0,1,1,1,0,1,4,High Risk,High Risk Review
2735,51,99859.56,791,31525.85,26,21302.99,17,0,0.358,Debt Consolidation,Mortgage,0.213,0.316,Very Good,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
2736,47,51460.32,806,37221.09,2,20849.9,2,0,0.797,Home Improvement,Rent,0.405,0.723,Excellent,40K to 75K,0.22999999999999998,1,37221.09,0,1,0,0,1,2,Moderate Risk,Manual Underwriting Review
2737,66,73164.68,518,17451.4,16,39893.3,16,3,0.541,Small Business,Mortgage,0.545,0.239,Poor,40K to 75K,0.6499999999999999,1,17451.4,1,0,1,1,0,3,Critical Risk,Decline or Require Strong Mitigation
2738,56,41433.85,772,13501.62,9,8025.63,4,1,0.166,Home Improvement,Rent,0.194,0.326,Very Good,40K to 75K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
2739,41,67678.61,515,36598.24,21,9077.57,8,0,0.787,Debt Consolidation,Rent,0.134,0.541,Poor,40K to 75K,0.55,1,36598.24,0,1,0,1,1,3,Critical Risk,Decline or Require Strong Mitigation
2740,67,101284.83,682,1000,17,9432.05,12,0,0.551,Home Improvement,Rent,0.093,0.01,Good,75K to 120K,0.049999999999999996,0,0,0,0,0,0,0,0,Low Risk,Approve
2741,65,65259.24,610,23842.35,1,31945.75,3,0,0.597,Debt Consolidation,Mortgage,0.49,0.365,Fair,40K to 75K,0.4000000000000001,1,23842.35,1,0,0,1,0,2,High Risk,High Risk Review
2742,59,91896.59,639,28386.2,15,0,5,0,0.488,Home Improvement,Own,0,0.309,Fair,75K to 120K,0.11000000000000001,0,0,0,0,0,1,0,1,Low Risk,Approve
2743,40,76669.53,652,40000.67,16,23701.36,9,1,0.295,Auto,Rent,0.309,0.522,Fair,75K to 120K,0.29000000000000004,0,0,0,0,0,1,1,2,Moderate Risk,Manual Underwriting Review
2744,48,41428.4,618,3988.07,25,12994.69,5,1,0.502,Home Improvement,Mortgage,0.314,0.096,Fair,40K to 75K,0.14,0,0,0,0,0,1,0,1,Low Risk,Approve
2745,27,58436.53,761,46759.47,25,0,15,3,0.268,Medical,Mortgage,0,0.8,Very Good,40K to 75K,0.18000000000000002,0,0,0,0,1,0,1,2,Moderate Risk,Manual Underwriting Review
2746,54,72475.37,679,44784.78,7,0,17,1,0.604,Personal,Own,0,0.618,Good,40K to 75K,0.11000000000000001,1,44784.78,0,0,0,0,1,1,Low Risk,Approve
2747,45,36391.29,691,13230.34,15,18746.48,9,1,0.737,Debt Consolidation,Rent,0.515,0.364,Good,Under 40K,0.31000000000000005,0,0,1,1,0,0,0,2,High Risk,High Risk Review
2748,38,87628.55,784,41345.07,11,29520.04,15,0,0.322,Small Business,Mortgage,0.337,0.472,Very Good,75K to 120K,0.09,0,0,0,0,0,0,1,1,Low Risk,Approve
2749,46,45703.88,667,20380.18,0,24536.53,6,2,0.635,Home Improvement,Rent,0.537,0.446,Fair,40K to 75K,0.7100000000000001,1,20380.18,1,0,1,1,1,4,Critical Risk,Decline or Require Strong Mitigation
2750,50,91265.66,632,22419.56,2,10227.38,8,0,0.507,Medical,Own,0.112,0.246,Fair,75K to 120K,0.15000000000000002,1,22419.56,0,0,0,1,0,1,Moderate Risk,Approve with Review
2751,63,62094.2,682,50958.2,17,25402.84,2,0,0.57,Debt Consolidation,Rent,0.409,0.821,Good,40K to 75K,0.15,0,0,0,0,0,0,1,1,Moderate Risk,Manual Underwriting Review
2752,52,22542.02,649,2964.53,29,51825.26,11,1,0.06,Debt Consolidation,Own,2.299,0.132,Fair,Under 40K,0.2500000000000001,0,0,1,0,0,1,0,2,Moderate Risk,Approve with Review
2753,72,94780.93,796,10737.11,17,6524.09,5,2,0.595,Personal,Mortgage,0.069,0.113,Very Good,75K to 120K,0.08000000000000002,0,0,0,0,1,0,0,1,Low Risk,Approve
2754,63,137181.01,667,29438.64,8,10260.5,12,4,0.338,Medical,Rent,0.075,0.215,Fair,120K Plus,0.39,0,0,0,0,1,1,0,2,High Risk,High Risk Review
2755,30,88674.5,724,25260.8,24,16057.09,12,0,0.655,Debt Consolidation,Rent,0.181,0.285,Good,75K to 120K,0.049999999999999996,0,0,0,0,0,0,0,0,Low Risk,Approve
2756,36,124419.82,765,36234.39,1,0,18,0,0.398,Medical,Mortgage,0,0.291,Very Good,120K Plus,0.039999999999999994,0,0,0,0,0,0,0,0,Low Risk,Approve
2757,59,49360.1,708,28927.67,23,15226.22,18,0,0.613,Auto,Own,0.308,0.586,Good,40K to 75K,0.07,0,0,0,0,0,0,1,1,Low Risk,Approve
2758,67,46593.17,711,19371.43,4,7193.88,3,0,0.622,Debt Consolidation,Rent,0.154,0.416,Good,40K to 75K,0.19,0,0,0,0,0,0,1,1,Moderate Risk,Approve with Review
2759,24,100965.54,605,19041.1,17,15290.07,15,0,0.633,Debt Consolidation,Mortgage,0.151,0.189,Fair,75K to 120K,0.14,0,0,0,0,0,1,0,1,Low Risk,Approve
2760,64,78175.25,764,26116.36,13,20824.96,11,1,0.122,Debt Consolidation,Rent,0.266,0.334,Very Good,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
2761,57,134376.26,578,22597.85,11,2353.31,2,0,0.237,Home Improvement,Mortgage,0.018,0.168,Poor,120K Plus,0.28,1,22597.85,0,0,0,1,0,1,Moderate Risk,Approve with Review
2762,65,108605.58,653,12240.25,23,0,2,2,0.659,Medical,Mortgage,0,0.113,Fair,75K to 120K,0.30000000000000004,0,0,0,0,1,1,0,2,High Risk,High Risk Review
2763,52,100844.04,688,12854.81,16,15181.22,11,0,0.514,Small Business,Own,0.151,0.127,Good,75K to 120K,0.04000000000000001,0,0,0,0,0,0,0,0,Low Risk,Approve
2764,57,96399.23,737,29828.67,20,23704.48,2,2,0.003,Debt Consolidation,Own,0.246,0.309,Good,75K to 120K,0.13,0,0,0,0,1,0,0,1,Low Risk,Approve
2765,40,88366.99,763,18618.61,5,3298.26,7,0,0.047,Home Improvement,Mortgage,0.037,0.211,Very Good,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
2766,40,80814.14,714,39427,21,41859.45,17,0,0.169,Small Business,Rent,0.518,0.488,Good,75K to 120K,0.36000000000000004,0,0,1,0,0,0,1,2,High Risk,High Risk Review
2767,66,104248.64,755,14100.13,21,21511.37,5,2,0.163,Home Improvement,Mortgage,0.206,0.135,Very Good,75K to 120K,0.08000000000000002,0,0,0,0,1,0,0,1,Low Risk,Approve
2768,21,76058.67,637,30526.57,20,0,3,1,0.497,Auto,Rent,0,0.401,Fair,75K to 120K,0.29000000000000004,1,30526.57,0,0,0,1,1,2,Moderate Risk,Manual Underwriting Review
2769,62,89294.33,810,37264.57,22,0,18,0,0.827,Debt Consolidation,Mortgage,0,0.417,Excellent,75K to 120K,0.13999999999999999,0,0,0,1,0,0,1,2,Low Risk,Approve
2770,57,84004.43,587,16565.16,3,35572.66,15,0,0.196,Personal,Rent,0.423,0.197,Fair,75K to 120K,0.23000000000000004,0,0,0,0,0,1,0,1,Moderate Risk,Approve with Review
2771,66,37953.32,600,29396.62,19,23550.88,18,0,0.506,Debt Consolidation,Own,0.621,0.775,Fair,Under 40K,0.3500000000000001,0,0,1,0,0,1,1,3,High Risk,High Risk Review
2772,23,86919.28,722,32923.9,26,9.08,10,2,0.276,Debt Consolidation,Mortgage,0,0.379,Good,75K to 120K,0.16,1,32923.9,0,0,1,0,0,1,Moderate Risk,Manual Underwriting Review
2773,31,63982.39,663,21679,20,19298.29,10,1,0.538,Personal,Mortgage,0.302,0.339,Fair,40K to 75K,0.14,0,0,0,0,0,1,0,1,Low Risk,Approve
2774,49,121264.54,743,19446.18,24,40029.37,16,2,0.571,Medical,Own,0.33,0.16,Very Good,120K Plus,0.05000000000000002,0,0,0,0,1,0,0,1,Low Risk,Approve
2775,46,80873.63,655,17422.48,25,22688.45,8,0,0.358,Home Improvement,Mortgage,0.281,0.215,Fair,75K to 120K,0.14,0,0,0,0,0,1,0,1,Low Risk,Approve
2776,31,92294.28,792,48032.69,11,30445.44,16,1,0.531,Personal,Rent,0.33,0.52,Very Good,75K to 120K,0.07,0,0,0,0,0,0,1,1,Low Risk,Approve
2777,57,101677.07,746,13890.27,19,32472.49,1,0,0.384,Debt Consolidation,Own,0.319,0.137,Very Good,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
2778,56,67378.05,747,28442.9,14,38140.54,15,1,0.581,Medical,Rent,0.566,0.422,Very Good,40K to 75K,0.21,0,0,1,0,0,0,1,2,Moderate Risk,Approve with Review
2779,50,18000,648,29631.9,18,24644.37,14,0,0.317,Home Improvement,Own,1.369,1.646,Fair,Under 40K,0.3500000000000001,0,0,1,0,0,1,1,3,High Risk,High Risk Review
2780,67,21738.61,810,27297.51,18,13513.19,16,0,0.408,Debt Consolidation,Mortgage,0.622,1.256,Excellent,Under 40K,0.16,1,27297.51,1,0,0,0,1,2,Moderate Risk,Approve with Review
2781,36,122915.29,794,26034.5,30,18587.92,1,1,0.255,Debt Consolidation,Rent,0.151,0.212,Very Good,120K Plus,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
2782,29,71233.87,542,5756.08,13,26768.67,4,1,0.64,Small Business,Rent,0.376,0.081,Poor,40K to 75K,0.4,1,5756.08,0,0,0,1,0,1,High Risk,High Risk Review
2783,56,63178.93,619,33772.76,7,12133.72,10,0,0.313,Debt Consolidation,Own,0.192,0.535,Fair,40K to 75K,0.25,0,0,0,0,0,1,1,2,Moderate Risk,Manual Underwriting Review
2784,55,86189.24,702,9243.85,10,1428.17,1,0,0.368,Auto,Rent,0.017,0.107,Good,75K to 120K,0.049999999999999996,0,0,0,0,0,0,0,0,Low Risk,Approve
2785,44,35877.55,618,22525.82,25,10906.6,8,2,0.146,Home Improvement,Own,0.304,0.628,Fair,Under 40K,0.3700000000000001,0,0,0,0,1,1,1,3,High Risk,High Risk Review
2786,53,102542.72,625,46118.18,30,25041.65,2,1,0.73,Medical,Mortgage,0.244,0.45,Fair,75K to 120K,0.36000000000000004,1,46118.18,0,1,0,1,1,3,High Risk,High Risk Review
2787,24,121542.39,578,36943.34,14,36665.95,16,0,0.483,Home Improvement,Mortgage,0.302,0.304,Poor,120K Plus,0.28,0,0,0,0,0,1,0,1,Moderate Risk,Manual Underwriting Review
2788,41,66417.41,654,11295.78,4,36920.49,13,0,0.519,Medical,Mortgage,0.556,0.17,Fair,40K to 75K,0.32000000000000006,0,0,1,0,0,1,0,2,High Risk,High Risk Review
2789,63,82904.78,696,16849.36,22,0,8,0,0.18,Auto,Rent,0,0.203,Good,75K to 120K,0.049999999999999996,0,0,0,0,0,0,0,0,Low Risk,Approve
2790,71,18000,531,18677.34,10,12338.45,3,1,0.468,Home Improvement,Mortgage,0.685,1.038,Poor,Under 40K,0.52,1,18677.34,1,0,0,1,1,3,Critical Risk,Decline or Require Strong Mitigation
2791,56,70144.62,519,14896.66,20,35157.08,8,1,0.407,Debt Consolidation,Mortgage,0.501,0.212,Poor,40K to 75K,0.42000000000000004,1,14896.66,1,0,0,1,0,2,High Risk,High Risk Review
2792,47,86117.79,692,17823.83,11,26769.45,15,0,0.49,Personal,Mortgage,0.311,0.207,Good,75K to 120K,0.01,0,0,0,0,0,0,0,0,Low Risk,Approve
